file	md5sum	size
rse_fc_SRP040505.rda	151546882b830a73aa13a279db917c8d	41269
rse_fc_SRP040525.rda	707e527fc2e690a3e583b0036cc6009d	43253
rse_fc_SRP040547.rda	c80ee318133f5703605bd96e327bc7ba	61996
rse_fc_SRP040550.rda	8a488b708c320c1dc26d6ddbc95b3b60	40552
rse_fc_SRP040577.rda	ab42ac2bc812c6f2086cebf510ddb062	41480
rse_fc_SRP040586.rda	213590de3b9ac901a93c44444f43331c	45236
rse_fc_SRP040622.rda	a895f2d39bcd38a90ed8385758857b42	43832
rse_fc_SRP040647.rda	4bad623ebbd9076414b445358d3607c3	41264
rse_fc_SRP040679.rda	f6bb8eb5d2114a010e2b91c1358a3bf9	41025
rse_fc_SRP040692.rda	eb7355cf7521cd75a1a079a76627ee22	41050
rse_fc_SRP040694.rda	966c81c6a03a52e0fd02eb13b0170027	41271
rse_fc_SRP040745.rda	a853e299b101b076d7478c4c819ee5cf	41483
rse_fc_SRP040764.rda	b399d1e639d615f1c64b1a5ec661907a	40859
rse_fc_SRP040772.rda	adfe044db20204e2dcdbf08cf95248f4	40737
rse_fc_SRP040806.rda	02d7442e555f3f7b514d4244a09bc850	42378
rse_fc_SRP040966.rda	6f5c84b3d3025011591d092c0332f59d	41097
rse_fc_SRP040998.rda	dce03ba4d67bf37a49c6a3f18b28d970	47225
rse_fc_SRP041008.rda	e6e4138c2fede29c996faaea71b11ab5	43981
rse_fc_SRP041036.rda	83096b17e1f11faf75543e4985f0c22f	48809
rse_fc_SRP041044.rda	37fa2d0844f2023f379f96c963b600a5	45129
rse_fc_SRP041057.rda	188f6f09501507978a29a0cfe493097e	40803
rse_fc_SRP041063.rda	2d545691994abfa8c4b9612b1b77fda6	41169
rse_fc_SRP041094.rda	2c6c9efa558b5b9f06ad1a0a53834e9c	41255
rse_fc_SRP041100.rda	7ac23e5a99065d604b550c823d2e210e	43018
rse_fc_SRP041102.rda	59f9b9ecaf08ba08d0f00231fd3df55f	42104
rse_fc_SRP041130.rda	612d65f359ada4fb786a0729f499e79d	42257
rse_fc_SRP041159.rda	19aded449727c7070c24981fc2128391	44606
rse_fc_SRP041162.rda	3e094f7b5645d8ea1a844f6b77da8f81	44557
rse_fc_SRP041179.rda	1468e9f405a3fe4073816ac0e41a4af7	46667
rse_fc_SRP041210.rda	90b936b8b97a1380c6538d7adca2831d	41302
rse_fc_SRP041228.rda	64511693eeed3e254f5507f5306ff68d	41912
rse_fc_SRP041255.rda	5c39ee594d9945a0b2aa842fe8836764	43919
rse_fc_SRP041298.rda	8376473d680b05be8715ac07a4e36e47	47764
rse_fc_SRP041338.rda	e20239540482b341d987fd1cc1e52595	43571
rse_fc_SRP041367.rda	fce834bdc027df3daa1e479389776785	41283
rse_fc_SRP041377.rda	e362d8e1e476f2841751f08368a52391	43989
rse_fc_SRP041387.rda	423c13ad1bd32033ba0fd0f1a8767486	41050
rse_fc_SRP041396.rda	b87330eea221f4f091b95704027a136a	42933
rse_fc_SRP041469.rda	1f5d3a24678112fd5a9d16cd7ad028ab	40848
rse_fc_SRP041471.rda	8a972671a7c2db9531be0b2ca65295f3	67494
rse_fc_SRP041494.rda	90163d848b3d331086c64605a5a2272b	41171
rse_fc_SRP041508.rda	5523b06fe4ad332ee8ff6284a19a5a32	41657
rse_fc_SRP041531.rda	45c855d979e66382f04fc042a7f43c4f	42139
rse_fc_SRP041538.rda	c91736b64fd7030a8ab2382083de0408	70849
rse_fc_SRP041573.rda	bc4bb325b453ad1d29b0249d44446f14	41502
rse_fc_SRP041597.rda	3eb715b0286302ee24df70049526e6a7	40910
rse_fc_SRP041620.rda	1aad4921918fc09c70013a1f3e5c4609	44183
rse_fc_SRP041647.rda	08c00dac321606bd44be71fb237aa498	41000
rse_fc_SRP041656.rda	50b714908efdb17b330bab4e87212028	41014
rse_fc_SRP041675.rda	3ee6ca4a17d867eb5dda7ea4c9fd9944	57098
rse_fc_SRP041694.rda	be75df6edf4005a99a78396f19222ab4	40841
rse_fc_SRP041706.rda	8c3df36eee61ccec033d9a0b8cbfd8b9	41524
rse_fc_SRP041718.rda	b5cf30aa00a2495c0768e7e36fbde8a1	42697
rse_fc_SRP041736.rda	ed6295887d09b48b827ec0e0abea0101	79662
rse_fc_SRP041738.rda	9740d9065bceaedd225e913ff5b6eefc	43273
rse_fc_SRP041751.rda	77dcb42a1f1d1b273972b27efe2bbfc1	47592
rse_fc_SRP041753.rda	a980c62ce9def16b868ff02d45233ba8	41526
rse_fc_SRP041788.rda	6375ed4311e21da5c7e72b2c5186e878	41881
rse_fc_SRP041819.rda	a34e5abb90e06472d6747e8f43577e71	41824
rse_fc_SRP041820.rda	724bcadc073bee98e0677dd0fd6ce258	40721
rse_fc_SRP041825.rda	876ef71f4ee59d527abb3a8f5e184e5a	43716
rse_fc_SRP041826.rda	57cc5b7a3601270a6b07607a4039d06b	45017
rse_fc_SRP041833.rda	dd03b663bba0541db873f4b79a83b65f	44107
rse_fc_SRP041840.rda	be5d47196a33a6b1bc0f4e0088bb5e50	42506
rse_fc_SRP041846.rda	ad0fc1dae6a17da11fb13252c67034c6	41192
rse_fc_SRP041885.rda	4205a17dc69a02fd41e0f30e0cbde2ec	49034
rse_fc_SRP041955.rda	472877525b32661be563ae59f1ccab0f	44533
rse_fc_SRP041956.rda	94125fba7452fbad416f04040b5580c3	41748
rse_fc_SRP041962.rda	13beb198f7f69618edfe9700e4c60339	41109
rse_fc_SRP041988.rda	d00918be3e1bc1408c5672f49e4d7069	43235
rse_fc_SRP042027.rda	195c0c21f51427721fe2c41dc04b5916	45706
rse_fc_SRP042031.rda	7fc1bd0d54b003f53fe7af36d6baea28	41097
rse_fc_SRP042043.rda	6b967d9fccc5e1a6cbff6aaa6a1b6840	41408
rse_fc_SRP042086.rda	57a190f13ff869ed711b4a57e09b4067	42684
rse_fc_SRP042119.rda	2844f11c17c2427e28f3b549fb45ebdf	41249
rse_fc_SRP042150.rda	8f2e646391a6bda4ac5ff8432dc63192	40825
rse_fc_SRP042153.rda	8b5662659bb5e4145970b728ce126eb4	45114
rse_fc_SRP042161.rda	dcee0f16b112e6e85d7e95d3490f964c	106039
rse_fc_SRP042184.rda	0fdadd97431b1610d24479368ecd0db4	44939
rse_fc_SRP042186.rda	e5112cbe92daa41874410becc5a55de2	44410
rse_fc_SRP042199.rda	efaf15cd40c2131912fda80e4b5132e5	40841
rse_fc_SRP042212.rda	56c3c10f9921af7705728fe426b1f82f	42518
rse_fc_SRP042218.rda	fd0cc0543fed9cb639d67b2e5a4a66f0	40557
rse_fc_SRP042228.rda	d4d5c99913c83e93e743b8ffc9121b7c	84845
rse_fc_SRP042249.rda	daa68422034fa9ca1eacb91f751745a3	44174
rse_fc_SRP042286.rda	164309bc837265f907d019deadd5e5c9	50864
rse_fc_SRP042297.rda	d5362db67c761d87f3ec734bba890888	40945
rse_fc_SRP042303.rda	8313fe002e429d52afba1821b29b0bb3	41045
rse_fc_SRP042402.rda	58787d217ad221fa8ef78900307bc57c	42964
rse_fc_SRP042579.rda	92a0d215031b9ac50540ee458bdaeb52	40731
rse_fc_SRP042596.rda	78a49454ec70d6729b5738cb585304d5	53864
rse_fc_SRP042597.rda	cac8679c8ec32021e8da7cbda10b774d	42016
rse_fc_SRP042616.rda	e76c14f1da65e3dd52600a3d6f8750b5	44664
rse_fc_SRP042620.rda	caf8e7e83c206ffc176b597c8d13b880	81676
rse_fc_SRP042623.rda	0d9696361afb77bc1cb9a71c172dd7c0	43980
rse_fc_SRP042630.rda	c2928d5ae36acfc1f51db61b40b35bef	42192
rse_fc_SRP042647.rda	aca172dc3a8cb585bf388a549d10571b	41935
rse_fc_SRP042937.rda	7d0ee4885c0d4354066b0dc55beb9f57	40766
rse_fc_SRP043008.rda	e2b2e91f559b932eb42d2ecbfd3d6d24	44921
rse_fc_SRP043021.rda	1de603095c67bd08eda1399b5fde8ee1	41992
rse_fc_SRP043027.rda	3cc06890f0da6628a4b07c2ab3da4b49	43449
rse_fc_SRP043033.rda	c7b38bb3aef4df1f2ca75ef81f2aad7f	43465
rse_fc_SRP043041.rda	58ee7feb373d4956dfafc06c7ed6b33b	40916
rse_fc_SRP043043.rda	e6a612a6e8c6fed72edd08aed407803d	41240
rse_fc_SRP043078.rda	cccf657cfe772c9c2ab3f7a3e7229051	41564
rse_fc_SRP043080.rda	c30b4a9659fedb437be10872e22e4233	44953
rse_fc_SRP043081.rda	7c1fc00579f4bbbbdcdc99df131e4888	44566
rse_fc_SRP043085.rda	f2dc209327df9cb6b03a7c98d7125071	46165
rse_fc_SRP043090.rda	4b23b371a2de9beeee7874b24f22b71b	41699
rse_fc_SRP043108.rda	772dad53cc4c87fdd88a36d0820cfb90	47186
rse_fc_SRP043144.rda	8018b39c3341f5f5cecb3bd9fdc10ec4	42034
rse_fc_SRP043162.rda	b50f19f85b897a56b94427e761c52f6e	48246
rse_fc_SRP043166.rda	0dbc6e8a32170814b03d62a8716f6729	41662
rse_fc_SRP043221.rda	0bf52a72ea7a6fa033e87a18c1167f92	47824
rse_fc_SRP043273.rda	1a49f952c5aa06ec6cd219cc30e2c0f8	41480
rse_fc_SRP043320.rda	e2c492ebd96309e4f8837a6aa88a25b4	42806
rse_fc_SRP043336.rda	66b1098e339b7f578c2b5eecd5c18c33	40849
rse_fc_SRP043339.rda	87d4a711e2ad4ca5b218297d956366a6	42506
rse_fc_SRP043364.rda	bc3dc355cc2806471251a9309d41fdf3	48983
rse_fc_SRP043368.rda	6d8deebf28d95eccbf518c18c2314dcc	44303
rse_fc_SRP043378.rda	6b01e6509dedb216e5d6ba3717b7396a	41608
rse_fc_SRP043388.rda	d9c7e179cb2016393ed22b77cc3094f4	42653
rse_fc_SRP043391.rda	bc66df95dabdc0e909e9057704f78ea7	41736
rse_fc_SRP043417.rda	5dc570acb7d67dff2db14eaccc6e0527	43767
rse_fc_SRP043434.rda	88d74433ee08a2146a0b755dd1dd4beb	40717
rse_fc_SRP043470.rda	cdb675dede9a200750b7ab97536259f1	42122
rse_fc_SRP043510.rda	d07dfebaa7bc5c60519068b7b19c60d1	40916
rse_fc_SRP043513.rda	5bb9cc12adb8c039b34ce24efd685ade	40620
rse_fc_SRP043593.rda	4a65b9984197bbfe515a10f3723d32d0	42229
rse_fc_SRP043621.rda	c6d97aa3d2be8ebc077cfdd2a3526d71	41913
rse_fc_SRP043644.rda	287c26da8b9ae47744f5d43a34027bc9	40969
rse_fc_SRP043684.rda	8ea4431eda2f152cff10312085458b71	44876
rse_fc_SRP043686.rda	8b4cebc2a3dc1b02aabede6e33bd1d68	41075
rse_fc_SRP043688.rda	882f35e27ea9aefdaf5568c88dc93c11	42966
rse_fc_SRP043694.rda	c18f9598e7cf006215b8c1e8bbe1c9fa	44046
rse_fc_SRP043960.rda	b15d812405cc0f9da3951ab333321432	44784
rse_fc_SRP043961.rda	8582cfd62cfb77473e8c83ea1322fa2c	41807
rse_fc_SRP043962.rda	94b3501e056f26c499e7af1e14ded09d	41706
rse_fc_SRP044013.rda	0db574aa59c790fd9a1a48b63ed31366	41692
rse_fc_SRP044042.rda	f1bebd22eaf21250689a5f0b3038b395	45499
rse_fc_SRP044056.rda	4934cb27e8d30a970a01421e1c0d20fd	42268
rse_fc_SRP044084.rda	0e6cf5df91ee2de2203f1fa0ce989dc4	41997
rse_fc_SRP044113.rda	aa26f329e1a45346372768ab033f3d7b	40792
rse_fc_SRP044171.rda	9ed164bb6cf56220671c8e05d2e67058	42328
rse_fc_SRP044174.rda	3569fd56e7743f302b297a56e0b7817c	42328
rse_fc_SRP044187.rda	bd65bbca3a50d71a04c84decb37697c8	41847
rse_fc_SRP044206.rda	f4e88858f96ad5fe1c1cf75a687a8036	42378
rse_fc_SRP044229.rda	2f56a10fdfaeef2c813cf671fd4fc91f	41111
rse_fc_SRP044241.rda	2cf03bc41981e72254261b181eac96ce	41068
rse_fc_SRP044265.rda	4e93657c3c593588b448dcbf6a7f90a2	41225
rse_fc_SRP044271.rda	8d9b75f46d1c710988475ace47033088	43749
rse_fc_SRP044286.rda	e359903674d422a9380b7f13e6f18916	43321
rse_fc_SRP044296.rda	7137a789d5b5dc7cb39ad947c377e375	41626
rse_fc_SRP044298.rda	0cab42c6c4bbddc4eedeff0be9dadaed	41483
rse_fc_SRP044303.rda	f6ec179e23877c4dde62aa94b0a2d687	41311
rse_fc_SRP044391.rda	c8280e3d9ddbee93cf252cc06df88c3c	41685
rse_fc_SRP044593.rda	0d1e1d2671e55058754d086e44a1612b	40974
rse_fc_SRP044608.rda	92a1fdb910f082c181d16e05f697ae2d	42822
rse_fc_SRP044610.rda	c8603f937d55e6cfd48b2000fb204815	41766
rse_fc_SRP044611.rda	684c4df2e4311853142a0784c7b9f8e7	41043
rse_fc_SRP044653.rda	fcab97dcc4ba565c41c5da478e7814df	41143
rse_fc_SRP044661.rda	76ea3b14a4987565d7089970e8444e96	41025
rse_fc_SRP044668.rda	8946c3b31222292326269da4426e29fb	55848
rse_fc_SRP044673.rda	a4b6d4534266deda7773862a0af156c5	42896
rse_fc_SRP044679.rda	9f390206ac992b17941dcf023f175799	43088
rse_fc_SRP044708.rda	df48c3e1dda0139e67c7e1f82553dcce	44203
rse_fc_SRP044715.rda	b132ac31edc9aca09445bc141f93b123	40843
rse_fc_SRP044749.rda	4b6aabfef4c55355af397449e6735c45	41380
rse_fc_SRP044756.rda	9f33ffa22db190d6744942012f4607a5	42550
rse_fc_SRP044763.rda	129264d625cc1a36be456d007f741ca8	41972
rse_fc_SRP044766.rda	a165577d45d1d3f1e596ed90492ce079	46308
rse_fc_SRP044809.rda	cadd65841c2d625b50cf4db7d41bf3f2	41114
rse_fc_SRP044854.rda	e56cd93814f9fadaf2f449791bfc7275	42933
rse_fc_SRP044867.rda	9d74f6033eb34368267e8270bb24d076	42043
rse_fc_SRP044917.rda	bc8f8acee409c4eb9e99d2e7bc6951c9	44456
rse_fc_SRP044925.rda	ca88c94c55e7435150afac639e4b770f	41611
rse_fc_SRP044956.rda	00e8d35bece49f3c0073dbb40828bf72	41877
rse_fc_SRP045048.rda	82c7cf85ad75d065cf351b04d1dd4b64	42173
rse_fc_SRP045052.rda	17db24b75532d4d98f975e70027c5839	42070
rse_fc_SRP045065.rda	5cf368a313103e1e50f3a6bebe4a7126	41999
rse_fc_SRP045118.rda	b448cd6594275365c2d5b50ed04690a2	43671
rse_fc_SRP045126.rda	da9fa429cc73b3c132251e04e5f5ea0e	41535
rse_fc_SRP045154.rda	d817a2e8a9f2e7051f598b29b7f16b94	41203
rse_fc_SRP045155.rda	5bce06aa7c45d2a8baf7bd6b8a467392	41243
rse_fc_SRP045156.rda	a28e08965ddd4c05e793d7de824def93	41136
rse_fc_SRP045204.rda	53d2fcbc77f61a36b5d6c2720f97cc73	40796
rse_fc_SRP045207.rda	05254bd6b467a1d9bdc0bb1fa2c4a755	42577
rse_fc_SRP045214.rda	1e24d3c4944f42480c865a8ca8ae0b51	42617
rse_fc_SRP045222.rda	eaeb571e7a74555f97c11be05e9b7805	44202
rse_fc_SRP045234.rda	748ce063a3fe1409d82a0c34c1677d0f	41661
rse_fc_SRP045257.rda	e002bd9372cb7acdddafe0e948a9dee1	40845
rse_fc_SRP045269.rda	96df0867df1ef5a0d58f25c646180e5a	40927
rse_fc_SRP045276.rda	cef18489726aeca224cf644143dd78cb	40773
rse_fc_SRP045294.rda	25e4434ca21c71b962cbf6e1e01ab547	43191
rse_fc_SRP045308.rda	6b9b02e981bb9023d3c0c1a5d454332d	41148
rse_fc_SRP045318.rda	f556af2398be394f1ed05b14326d4b55	41385
rse_fc_SRP045322.rda	5a29ae27e70a34b307cbcbd4b4ce8f92	42973
rse_fc_SRP045329.rda	ea0f054529d209aecf8337a4ab689ce9	40525
rse_fc_SRP045330.rda	957fe5a7547bf90c3ca8492dbc7e7d03	40627
rse_fc_SRP045352.rda	279b6776177806905a2b69611ba85110	48529
rse_fc_SRP045364.rda	2ceba8ed066ec50eb33b5f9a28fa3c26	41992
rse_fc_SRP045391.rda	d5640ff5401c1b4b60d0f03de6ae452e	43371
rse_fc_SRP045406.rda	4c29f295634b66c357a70c615a295159	42487
rse_fc_SRP045421.rda	3ade804d3f10e1828756f9a1392921aa	44107
rse_fc_SRP045441.rda	7c2eea8a9673fd0998ffe96637f8f9f4	44427
rse_fc_SRP045481.rda	1a4dbf1aa0666a17cd6f129be65e6b06	41879
rse_fc_SRP045500.rda	d953930df5ef46376f391c451716a4e1	59209
rse_fc_SRP045501.rda	72400e4eec5e03fa9d78f83a1e0fc009	42764
rse_fc_SRP045545.rda	f94e3fec91009389263713aa0c41b1f4	41531
rse_fc_SRP045561.rda	b427d467b2b5768cf9912046c85689d2	40867
rse_fc_SRP045565.rda	25a9274e7171b06c9d070468ec88f42c	41327
rse_fc_SRP045569.rda	937f188a75ec43fc5957e47e2d1fd08c	44136
rse_fc_SRP045570.rda	928a435072550cae91fb45211f29decc	42646
rse_fc_SRP045573.rda	3770c959d5ba2903f967105259192d06	41589
rse_fc_SRP045590.rda	9c89db1eef7d1ddc00b21f39759a2c51	41824
rse_fc_SRP045592.rda	c4c6f1a09a90b22de8c317f1d931b90b	42461
rse_fc_SRP045611.rda	71dc0ba77a6d882eb62849798f3fc4b1	42385
rse_fc_SRP045624.rda	951a0cc67a6b28caabf55eef58cb2765	41480
rse_fc_SRP045632.rda	a021615bd9fac87c701432d5be09ce5e	42691
rse_fc_SRP045638.rda	4c8c0f490e26e4bd19aa52de057478ae	56443
rse_fc_SRP045639.rda	3e6e3219a7429f28976be4dbb51375ca	41535
rse_fc_SRP045645.rda	21323568bf8340941269e28896ccbe42	41528
rse_fc_SRP045659.rda	5c5ab9888d3ce82e169a2ab476b9bcec	40533
rse_fc_SRP045663.rda	4a2e1da5a560546b3de29d8bd9f87ed9	43504
rse_fc_SRP045666.rda	de00282010ec2fc8379efe519b7a66c3	46283
rse_fc_SRP045673.rda	5754cd49d7c544e442f64f9fb274d5a8	41099
rse_fc_SRP045695.rda	2e22758278a4aa1cc1ab57ef9753af4d	41826
rse_fc_SRP045711.rda	b3f120e3b218b6db4d2b29cd31ba3651	42849
rse_fc_SRP045785.rda	fb74379ff3fe22a5dc6dd073ced155fd	40912
rse_fc_SRP045823.rda	b43063e57b3fd880042734d268bb9e35	51999
rse_fc_SRP045859.rda	75414d62ac56dc615e8340b533118720	41959
rse_fc_SRP045867.rda	25bab08689b9541db5571385b7ad2de0	41375
rse_fc_SRP045869.rda	467e7dbc1518ca096e290f696fa648c7	41051
rse_fc_SRP045870.rda	211b31e4ad48ed33d890b7326e2a735a	41278
rse_fc_SRP045876.rda	2eca0745da4fb39c4ed7d012741b1b09	41359
rse_fc_SRP045898.rda	c3bf38f4c27096aa4986a85300aa9065	41366
rse_fc_SRP045900.rda	0031dc94a6ff0bb1533e972ec2c7e372	41105
rse_fc_SRP045905.rda	166923583e19b9e6292cfcf50f371f1d	43707
rse_fc_SRP045911.rda	257892895bb5e0b99c00b40f6df17c59	41778
rse_fc_SRP045949.rda	5d460cdb98bdb14476b0dca954683c3e	41514
rse_fc_SRP045983.rda	c5b7f5141dbbc2f2d7d2b5ae1dd670bd	41821
rse_fc_SRP045986.rda	7eaf7bcaf387ae9ae70e2e95ed420862	41576
rse_fc_SRP045999.rda	f51d2c72ca1c9a2091cf026897d9e6b9	46580
rse_fc_SRP046000.rda	63940015f65ced051a197cdc295477c2	40808
rse_fc_SRP046066.rda	075105bfa55115ea5758d899ed51443c	41786
rse_fc_SRP046226.rda	f50ff45b0bee668e1cb2a11da389470a	42413
rse_fc_SRP046233.rda	7b3f0c014ff7b325ff79e135b50c337c	42328
rse_fc_SRP046254.rda	15c7b60ab9fb7db744d934083bb670a7	42426
rse_fc_SRP046266.rda	e6365b89aea5ac2dbb6ac662718c20f0	40971
rse_fc_SRP046271.rda	5adba242f5714ffc06d1ee57718c0235	41195
rse_fc_SRP046293.rda	e40876f8211f57b8443cf3ae7de1b12c	40749
rse_fc_SRP046376.rda	24cb037dab754efbfd95e5ed1c556428	43431
rse_fc_SRP046741.rda	b3e8d04ef7e91d60905032460e92295e	41056
rse_fc_SRP046749.rda	ae0835995ad0b84635eec8857c4db652	40663
rse_fc_SRP047065.rda	3d98e862a888a6ec331fbf7316d5165f	42408
rse_fc_SRP047082.rda	936cb7a6c2f5699eeaef61cf7ab492fd	47305
rse_fc_SRP047097.rda	639a2cd2aad9c87789e84975ea7d9405	41323
rse_fc_SRP047126.rda	7776f4875e61644752be7af195cfd6be	41304
rse_fc_SRP047174.rda	d571077a02e4464f41084491378741e5	41294
rse_fc_SRP047192.rda	b9387a2ad57b3831e6253a9fbf75817f	50205
rse_fc_SRP047194.rda	ca8ee0769fd77cff226e229a1cb6d188	50035
rse_fc_SRP047233.rda	daa1d21e3112f18b42cbcd5f40314255	48594
rse_fc_SRP047271.rda	c72d1ac0ed324ff5c59f48cddd15db65	41635
rse_fc_SRP047299.rda	016d994132541c7631ae56f69b8a2d76	42653
rse_fc_SRP047307.rda	89c8da7bb6f8e0b5fed76c0a8aa5a57d	41027
rse_fc_SRP047323.rda	8ebff2d575d29dfbd10ca54ba9976ab2	41795
rse_fc_SRP047339.rda	a6bbcbd31ab993a47159bbd9ad3bd560	41675
rse_fc_SRP047358.rda	0c9765a6c69d7a2eae059d85d63eb2ae	42212
rse_fc_SRP047363.rda	09dd9e29460ce6618a1f806c19428779	41097
rse_fc_SRP047383.rda	0871203c2288847586301ce92c5b7f7b	40969
rse_fc_SRP047399.rda	97a70cb7f0b669102058a22d79581468	42211
rse_fc_SRP047407.rda	a3dd90d588692bb151b1a87346fbf5be	42712
rse_fc_SRP047422.rda	a9202325e5c5c672d8ca64bff00670df	41373
rse_fc_SRP047429.rda	439bf94374e7073b349f476eebb85d40	41111
rse_fc_SRP047459.rda	c3a407bfa14ed9ed8694d4d31cb3ee01	42161
rse_fc_SRP047476.rda	155dff6df3cff0a3dd94919c69c79898	47404
rse_fc_SRP047516.rda	cfbd3714f28b3d3c474e3c41a508912a	41539
rse_fc_SRP047519.rda	9b73ec1a36eb1cef82e4d237ff276bcd	40539
rse_fc_SRP048222.rda	bb81efd161f492ff8efd510770b81dcd	41827
rse_fc_SRP048484.rda	f81b70f54e7679d34cd40909c2ee1372	44646
rse_fc_SRP048536.rda	97c3d373d6309abb3fcfa90b4e086159	40821
rse_fc_SRP048556.rda	c5132a0b4bcac1d2711085e1754a48a1	40927
rse_fc_SRP048557.rda	89bb8a0f70aa71ae5d5779de049e3213	40841
rse_fc_SRP048562.rda	7742323d6ab71e065e5434b5fccbc55d	41736
rse_fc_SRP048577.rda	d7b9457bcc495bd9b24bbb64eb8a6ef2	43534
rse_fc_SRP048603.rda	551808a450a8a646549a54e8144abfa3	43039
rse_fc_SRP048604.rda	ba0bf90c7f7b26001b5c788d6409e34d	41403
rse_fc_SRP048630.rda	009d530f1cf41e051838c363a5eb657d	41736
rse_fc_SRP048640.rda	d2cde1516bb3bebefedba1c536a5e152	42041
rse_fc_SRP048660.rda	75768868df28a6e4f828d4be266e72b5	40872
rse_fc_SRP048664.rda	5187ac476944b54b57a377849ce81667	42199
rse_fc_SRP048669.rda	a51850310d1f6e45756ce73051fbe923	41353
rse_fc_SRP048674.rda	b1cca37c595a4fd1b565c92b25bc6ce2	45507
rse_fc_SRP048683.rda	b93ac0f4abbdb3e745d09fd41a893da6	44043
rse_fc_SRP048685.rda	be44075aa01621c72f8b38e2688aa53f	41997
rse_fc_SRP048700.rda	aa53a3b7c0cb1e12867f21463f356670	41575
rse_fc_SRP048701.rda	f697a114ba62ee69a71d6fb12c1dee5e	42902
rse_fc_SRP048735.rda	3a22d879a78eb4b7d77323dd98244e78	44475
rse_fc_SRP048744.rda	0aa935b2d350341bc2bf9c2aed2800c9	41140
rse_fc_SRP048759.rda	03031aee5ce9a0b901865b9909a9eb4d	109840
rse_fc_SRP048761.rda	e8e28df98cddd9672fe6f6f526f55279	43424
rse_fc_SRP048801.rda	d509d4e4b3ddc6e15e80ea2558fff6d5	83608
rse_fc_SRP048804.rda	8e364e369dd87ba29bd3ee5e561effa2	41024
rse_fc_SRP048811.rda	35ba17979025ed7be15550a6f45f8426	42254
rse_fc_SRP048820.rda	d39466a5b1c613a7f0f1aaf8b6ab2eed	43787
rse_fc_SRP048825.rda	cd84e3557f81c622a4d0771f817cc6c7	45468
rse_fc_SRP048842.rda	3f3e7a18b0bf7610364394cd10925d2f	40767
rse_fc_SRP048858.rda	06c7f0ba003846ffd7a39ac79a58a31c	43033
rse_fc_SRP048889.rda	83970122b1c7338c2aa3db0158b5d3f7	41512
rse_fc_SRP048957.rda	575714e3679843254ba4e009a9d6e1ec	42522
rse_fc_SRP048971.rda	5a485be0f0d1e2446b6d78d77b892824	41926
rse_fc_SRP048993.rda	6a251c548caf84719dafbdc1085710b7	42684
rse_fc_SRP049004.rda	deb98f705e9e57b9c344144996483fe5	41411
rse_fc_SRP049028.rda	d75ae53be7a714c2a172d130afb94e50	40888
rse_fc_SRP049061.rda	1a6b9e9aeb17db3a5d7b3a095c68b4fa	42744
rse_fc_SRP049063.rda	6fb48f502cfa04c75be3bce3009f77f6	42704
rse_fc_SRP049068.rda	4761a4de789e2d8f35a036d6b5c4788a	45553
rse_fc_SRP049090.rda	5006cd79524d88e95803cbf652ef0bcd	42518
rse_fc_SRP049097.rda	02d59babaf281269cb4dac2f29dbff3a	54942
rse_fc_SRP049156.rda	863004e117827273014a6468e97075a3	41264
rse_fc_SRP049168.rda	786724e2c7e4c676f669fc7309793653	41116
rse_fc_SRP049203.rda	7626479197b4a17c13449ae42854541b	42678
rse_fc_SRP049237.rda	074fb41f3fce1c1322fcb7c81d6a3e00	41403
rse_fc_SRP049238.rda	b0356b661704ac1c2cee834677d60dc5	40900
rse_fc_SRP049264.rda	45882244fdb130561a9a2129b2a73272	41682
rse_fc_SRP049333.rda	e76ca180493adbb5c66829acd6c339ff	41635
rse_fc_SRP049340.rda	57913e98dbad68e6afaa6afd2663098a	61196
rse_fc_SRP049355.rda	d3f8941457977f9d4bf3eeb0b9ed0571	42530
rse_fc_SRP049377.rda	3b48a41075772e48a442ac944558300a	42389
rse_fc_SRP049391.rda	c109b16bfcca3a3aa9fdc2a6ddca200c	41540
rse_fc_SRP049409.rda	5cae80d5d15f3c71ad202a52b8b92bf2	41234
rse_fc_SRP049410.rda	7e4b2141d31df66e075c01fb2eabdd5b	41448
rse_fc_SRP049426.rda	077cdca9455c6c80ca32c24b28c391fb	41167
rse_fc_SRP049436.rda	566c1ae2de93ff17fc9206b6f758a3e8	43458
rse_fc_SRP049449.rda	fda7c6e5cc30610627ada18ae254e2a1	43282
rse_fc_SRP049450.rda	e4d02b1eb354887fe6f5893102d6a626	40749
rse_fc_SRP049453.rda	2eaaa7584d865c6863cf107e007ebbd5	41137
rse_fc_SRP049462.rda	3d090c0695db89979a33859af7c9cb34	41142
rse_fc_SRP049465.rda	8f04523e5a0e14f70d6f7ee36ce38396	41133
rse_fc_SRP049475.rda	b844dd92878af285b55d526daa7d7003	42551
rse_fc_SRP049479.rda	43718f8f9f89b7f51f686c608d5009cf	41415
rse_fc_SRP049484.rda	f1f4326422cd3a313293e9b2bfbedfb2	41736
rse_fc_SRP049500.rda	4977ce8d196516a132183c70781ef82f	40841
rse_fc_SRP049507.rda	11e06336478ea80e274ef3c7fc44e988	41492
rse_fc_SRP049510.rda	247d5eea8e2029870108859cfdfe6343	41123
rse_fc_SRP049514.rda	469042c790f574cac7ec1aa8fcf00a1e	41353
rse_fc_SRP049515.rda	ca1e8da5d467f0da033421e13ebec660	40841
rse_fc_SRP049553.rda	e5beb0469c55b1a34359c1bb0db00139	41512
